#DataThief /home/by256/Documents/Projects/i2sas/data/biomedcentral/13104_2021_5494_Fig1_HTML-plot-large.png Monday 6-Sep-2021 11:47:58 am
0.08810593, 0.02888351
0.08836012, 0.02958322
0.08869832, 0.02897483
0.08899892, 0.02789596
0.08925962, 0.02695022
0.08944244, 0.02577044
0.08964386, 0.02489747
0.0898449, 0.02413688
0.09006685, 0.02315928
0.09028842, 0.02229778
0.0905871, 0.02183963
0.09094545, 0.02131689
0.09130188, 0.02116731
0.09169783, 0.02101838
